,symbol,category,strike,ask,bid,due_date,ativo_alvo,volume,type,close,Dif.Book,p.strike,tmoney,Max_dif_book,VI_bid,VI_ask,days_to_maturity,delta_bid,delta_ask,in/on
120,FLRYO156,PUT,15.63,0.16,0.09,2024-03-15,FLRY3,0.0,PUT,16.15,0.07,3.2198142414860547,ATM,0.16149999999999998,21.749786008067208,28.24964545085859,12,-0.863003139301044,-0.10059599763714289,ITM
121,FLRYP155,PUT,15.5,0.29,0.14,2024-04-19,FLRY3,0.0,PUT,16.15,0.14999999999999997,4.0247678018575765,ATM,0.16149999999999998,19.032575631239588,26.83429336635456,37,-0.012892712920808957,-1.3251387354085153e-05,ITM
122,FLRYP160,PUT,16.0,0.46,0.31,2024-04-19,FLRY3,0.0,PUT,16.15,0.15000000000000002,0.928792569659434,ATM,0.16149999999999998,20.055297182757545,26.485868219075364,37,-0.006009500590298256,-1.9177256926905528e-05,ITM
123,FLRYD170,CALL,17.0,0.35,0.2,2024-04-19,FLRY3,0.0,CALL,16.15,0.14999999999999997,5.263157894736851,ATM,0.16149999999999998,16.96726071458263,23.58928574446886,37,99.94135544756027,99.99968431220748,OTM
124,ENGIO490,PUT,48.0,0.49,0.17,2024-03-15,ENGI11,0.0,PUT,50.57,0.31999999999999995,5.082064465097885,ATM,0.5057,23.690784952515482,35.01673724873728,12,-0.47157788814042867,-0.006455081184997269,ITM
125,ENGIO495,PUT,48.5,0.59,0.26,2024-03-15,ENGI11,0.0,PUT,50.57,0.32999999999999996,4.093335969942654,ATM,0.5057,24.01452066344747,34.200279289942934,12,-0.427934099310312,-0.009279131109374283,ITM
126,ENGIO500,PUT,49.0,0.72,0.39,2024-03-15,ENGI11,0.0,PUT,50.57,0.32999999999999996,3.1046074747874237,ATM,0.5057,24.630474776048374,33.70087095788943,12,-0.3527153787017179,-0.011566783476790743,ITM
127,ENGIO49,PUT,49.5,0.88,0.54,2024-03-15,ENGI11,0.0,PUT,50.57,0.33999999999999997,2.1158789796321935,ATM,0.5057,24.828334765467762,33.40046409245364,12,-0.3324516942809441,-0.013216612567201746,ITM
128,ENGIO510,PUT,50.0,1.06,0.72,2024-03-15,ENGI11,0.0,PUT,50.57,0.3400000000000001,1.1271504844769633,ATM,0.5057,24.916557201678,32.99037970798948,12,-0.3247458411800408,-0.015797167464770556,ITM
129,ENGIO520,PUT,51.0,1.52,1.17,2024-03-15,ENGI11,0.0,PUT,50.57,0.3500000000000001,0.8503065058334977,ATM,0.5057,24.71058857618786,32.66228693967952,12,-0.3513420769341691,-0.018310295740542326,OTM
130,ENGIC540,CALL,53.0,0.56,0.23,2024-03-15,ENGI11,0.0,CALL,50.57,0.33000000000000007,4.805220486454418,ATM,0.5057,20.850370219047125,30.593033104375568,12,98.82689226551915,99.95684847605906,OTM
131,ENGIP480,PUT,48.0,0.9,0.65,2024-04-19,ENGI11,0.0,PUT,50.57,0.25,5.082064465097885,ATM,0.5057,25.00986605408393,29.185411995856413,37,-7.981683068924994e-05,-1.0857882148940234e-06,ITM
132,ENGIP485,PUT,48.5,1.04,0.8,2024-04-19,ENGI11,0.0,PUT,50.57,0.24,4.093335969942654,ATM,0.5057,25.289201050242433,29.036435270279586,37,-6.137362685842973e-05,-1.286161366298444e-06,ITM
133,ENGIP490,PUT,49.0,1.2,0.95,2024-04-19,ENGI11,0.0,PUT,50.57,0.25,3.1046074747874237,ATM,0.5057,25.26324726954009,28.956693862907574,37,-6.326603645412376e-05,-1.4111654400572604e-06,ITM
134,ENGIP495,PUT,49.5,1.38,1.13,2024-04-19,ENGI11,0.0,PUT,50.57,0.25,2.1158789796321935,ATM,0.5057,25.401207054223114,28.92870311098515,37,-5.5661926867678346e-05,-1.4627225763952367e-06,ITM
135,ENGIP500,PUT,50.0,1.58,1.32,2024-04-19,ENGI11,0.0,PUT,50.57,0.26,1.1271504844769633,ATM,0.5057,25.40125199942346,28.941334539838596,37,-5.5951125388364886e-05,-1.4501314926640418e-06,ITM
136,ENGIP510,PUT,51.0,2.02,1.76,2024-04-19,ENGI11,0.0,PUT,50.57,0.26,0.8503065058334977,ATM,0.5057,25.41541829673501,28.80709010271148,37,-5.5759168138269644e-05,-1.696433671316555e-06,OTM
137,CURYO180,PUT,18.0,0.29,0.14,2024-03-15,CURY3,0.0,PUT,19.1,0.14999999999999997,5.759162303664929,ATM,0.19100000000000003,33.54035733372598,45.92702563462374,12,-0.012204167016915957,-2.6173769718251805e-05,ITM
138,CURYO185,PUT,18.5,0.43,0.27,2024-03-15,CURY3,0.0,PUT,19.1,0.15999999999999998,3.14136125654451,ATM,0.19100000000000003,33.7214352819665,44.53369189975203,12,-0.011463194277350208,-5.7850910595291793e-05,ITM
139,CURYP180,PUT,18.0,0.61,0.5,2024-04-19,CURY3,0.0,PUT,19.1,0.10999999999999999,5.759162303664929,ATM,0.19100000000000003,37.511689403760684,41.95599019769083,37,-3.189670749748075e-11,-4.440892098500626e-14,ITM
140,CURYP185,PUT,18.5,0.78,0.67,2024-04-19,CURY3,0.0,PUT,19.1,0.10999999999999999,3.14136125654451,ATM,0.19100000000000003,37.25573271527188,41.33261257336896,37,-4.626299343613027e-11,-1.2212453270876722e-13,ITM
141,PSSAO280,PUT,27.55,0.15,0.1,2024-03-15,PSSA3,1400.0,PUT,28.9,0.04999999999999999,4.671280276816602,ATM,0.289,22.650833153091877,26.02764646413901,12,-0.6529232641367289,-0.21913620922451305,ITM
142,PSSAC300,CALL,29.55,0.5,0.31,2024-03-15,PSSA3,300.0,CALL,28.9,0.19,2.249134948096893,ATM,0.289,20.471972621397995,28.359076213086272,12,98.71228157276732,99.90042615058499,OTM
143,PSSAP273,PUT,27.3,0.29,0.1,2024-04-19,PSSA3,0.0,PUT,28.9,0.18999999999999997,5.536332179930789,ATM,0.289,16.186329265172795,23.402044168312038,37,-0.0926077445946194,-0.0003531716419757913,ITM
144,PSSAP280,PUT,27.55,0.35,0.13,2024-04-19,PSSA3,0.0,PUT,28.9,0.21999999999999997,4.671280276816602,ATM,0.289,16.00504956881271,23.47084969486202,37,-0.10458780315566463,-0.0003335679319094176,ITM
145,PSSAD300,CALL,29.55,0.94,0.69,2024-04-19,PSSA3,600.0,CALL,28.9,0.25,2.249134948096893,ATM,0.289,17.385267227077158,23.047996578226293,37,99.9565718406002,99.99949517110952,OTM
146,RRRPO265,PUT,26.58,0.41,0.21,2024-03-15,RRRP3,0.0,PUT,28.23,0.19999999999999998,5.844845908607872,ATM,0.2823,34.02862991669564,45.298180598426704,12,-0.009895873529774946,-3.728419194493071e-05,ITM
147,RRRPO268,PUT,26.83,0.47,0.26,2024-03-15,RRRP3,0.0,PUT,28.23,0.20999999999999996,4.959263195182437,ATM,0.2823,33.80754034591491,44.754890729239996,12,-0.010937108959985231,-5.069647271982447e-05,ITM
148,RRRPO270,PUT,27.08,0.53,0.33,2024-03-15,RRRP3,0.0,PUT,28.23,0.2,4.073680481757004,ATM,0.2823,34.1552725029756,43.88398088980639,12,-0.009462712649010996,-8.21375390147594e-05,ITM
149,RRRPO273,PUT,27.33,0.61,0.41,2024-03-15,RRRP3,0.0,PUT,28.23,0.2,3.1880977683315694,ATM,0.2823,34.434753856592074,43.604754635951245,12,-0.008422462226087557,-9.601451180785148e-05,ITM
150,RRRPC278,CALL,27.83,1.22,1.01,2024-03-15,RRRP3,0.0,CALL,28.23,0.20999999999999996,1.4169323414807018,ATM,0.2823,28.841856394279926,37.80302170019238,12,99.9183712277911,99.99816258490148,ITM
151,RRRPC288,CALL,28.83,0.77,0.55,2024-03-15,RRRP3,0.0,CALL,28.23,0.21999999999999997,2.1253985122210337,ATM,0.2823,30.36676097575437,39.4486153262889,12,99.95350509076243,99.99915511882746,OTM
152,RRRPC293,CALL,29.33,0.59,0.39,2024-03-15,RRRP3,0.0,CALL,28.23,0.19999999999999996,3.8965639390719016,ATM,0.2823,30.891692070259968,39.6790371306167,12,99.96182295361534,99.99923921317165,OTM
153,RRRPO293,PUT,29.33,1.6,1.51,2024-03-15,RRRP3,10000.0,PUT,28.23,0.09000000000000008,3.8965639390719016,ATM,0.2823,38.674152261596326,42.537497822646955,12,-0.001244464170524484,-0.0001761703659064473,OTM
154,RRRPC295,CALL,29.58,0.51,0.3,2024-03-15,RRRP3,0.0,CALL,28.23,0.21000000000000002,4.782146652497335,ATM,0.2823,29.900354815791292,39.64367826178284,12,99.94351463940406,99.99922232281632,OTM
155,RRRPC298,CALL,29.83,0.45,0.24,2024-03-15,RRRP3,0.0,CALL,28.23,0.21000000000000002,5.66772936592277,ATM,0.2823,29.784557760570596,40.14528519955413,12,99.94067461177714,99.99939152313246,OTM
156,RRRPP265,PUT,26.58,0.83,0.67,2024-04-19,RRRP3,0.0,PUT,28.23,0.15999999999999992,5.844845908607872,ATM,0.2823,35.79313342532176,40.23314735758766,37,-3.367528478293025e-10,-6.106226635438361e-13,ITM
157,RRRPP270,PUT,27.08,1.0,0.83,2024-04-19,RRRP3,0.0,PUT,28.23,0.17000000000000004,4.073680481757004,ATM,0.2823,35.6515894840501,40.05864700770475,37,-4.1087133695327793e-10,-7.993605777301127e-13,ITM
158,RRRPP275,PUT,27.58,1.19,1.02,2024-04-19,RRRP3,0.0,PUT,28.23,0.16999999999999993,2.3025150549061357,ATM,0.2823,35.65516745979823,39.84031184502971,37,-4.1274761386489445e-10,-1.1213252548714081e-12,ITM
159,RRRPD295,CALL,29.58,1.16,0.98,2024-04-19,RRRP3,0.0,CALL,28.23,0.17999999999999994,4.782146652497335,ATM,0.2823,31.275196019368945,35.508948298083354,37,99.99999989473329,99.99999999948018,OTM
160,RRRPD298,CALL,29.83,1.07,0.9,2024-04-19,RRRP3,0.0,CALL,28.23,0.17000000000000004,5.66772936592277,ATM,0.2823,31.50497356303229,35.556522756523115,37,99.99999991943274,99.99999999950998,OTM
161,BBSEO345,PUT,31.64,0.07,0.05,2024-03-15,BBSE3,0.0,PUT,33.45,0.020000000000000004,5.411061285500754,ATM,0.3345,19.789648563540236,21.556983601950463,12,-1.4876990969274417,-0.9014444226259299,ITM
162,BBSEO347,PUT,31.89,0.08,0.06,2024-03-15,BBSE3,100.0,PUT,33.45,0.020000000000000004,4.663677130044849,ATM,0.3345,18.675738367682754,20.22055010169994,12,-2.014693529965428,-1.326785127089214,ITM
163,BBSEO333,PUT,32.14,0.1,0.09,2024-03-15,BBSE3,100.0,PUT,33.45,0.010000000000000009,3.9162929745889454,ATM,0.3345,18.719134527114353,19.356017783511145,12,-2.001124912650909,-1.689195903750318,ITM
164,BBSEO336,PUT,32.39,0.14,0.11,2024-03-15,BBSE3,0.0,PUT,33.45,0.030000000000000013,3.1689088191330406,ATM,0.3345,17.627209767766093,19.251365950079837,12,-2.6614982911557505,-1.7453448613358513,ITM
165,BBSEO341,PUT,32.89,0.24,0.21,2024-03-15,BBSE3,1400.0,PUT,33.45,0.03,1.6741405082212324,ATM,0.3345,17.118964283096062,18.348201193932077,12,-3.0479988746856423,-2.2347825330603532,ITM
166,BBSEC346,CALL,33.39,0.7,0.46,2024-03-15,BBSE3,100.0,CALL,33.45,0.23999999999999994,0.17937219730942383,ATM,0.3345,11.272184747263545,19.74638742978197,12,89.11755399976413,98.44647015056638,ITM
167,BBSEC351,CALL,33.89,0.38,0.35,2024-03-15,BBSE3,9700.0,CALL,33.45,0.030000000000000027,1.3153961136023846,ATM,0.3345,16.0140844802553,17.064214755517167,12,95.95139426414016,96.85422141534283,OTM
168,BBSEC370,CALL,34.14,0.3,0.26,2024-03-15,BBSE3,0.0,CALL,33.45,0.03999999999999998,2.062780269058289,ATM,0.3345,16.050771570597206,17.53470158200175,12,95.9679841228894,97.1885511148593,OTM
169,BBSEC356,CALL,34.39,0.22,0.19,2024-03-15,BBSE3,0.0,CALL,33.45,0.03,2.8101644245141935,ATM,0.3345,16.14781963139785,17.376279058967953,12,96.04153901021958,97.06217812676033,OTM
170,BBSEC375,CALL,34.64,0.18,0.13,2024-03-15,BBSE3,0.0,CALL,33.45,0.04999999999999999,3.5575485799700974,ATM,0.3345,15.958275199180985,18.277125007279185,12,95.84246616900661,97.65264017417987,OTM
171,BBSEC361,CALL,34.89,0.14,0.09,2024-03-15,BBSE3,600.0,CALL,33.45,0.05000000000000002,4.304932735426002,ATM,0.3345,16.037139010554505,18.740182508558572,12,95.90074389481701,97.91110056314992,OTM
172,BBSEC366,CALL,35.39,0.08,0.04,2024-03-15,BBSE3,0.0,CALL,33.45,0.04,5.79970104633781,ATM,0.3345,16.161335282201538,19.3567177813521,12,95.98440597137623,98.21317226906987,OTM
173,BBSEP343,PUT,31.49,0.15,0.1,2024-04-19,BBSE3,0.0,PUT,33.45,0.04999999999999999,5.859491778774303,ATM,0.3345,16.04888259346776,18.081627532078045,37,-0.10099372079562796,-0.025510293843211684,ITM
174,BBSEP329,PUT,31.74,0.18,0.16,2024-04-19,BBSE3,1000.0,PUT,33.45,0.01999999999999999,5.112107623318398,ATM,0.3345,17.125278464565138,17.814353220715073,37,-0.04982217557535362,-0.030950928911210873,ITM
175,BBSEP332,PUT,31.99,0.21,0.18,2024-04-19,BBSE3,0.0,PUT,33.45,0.03,4.364723467862494,ATM,0.3345,16.441776235712943,17.386509773664336,37,-0.07894707663429479,-0.0418526462901303,ITM
176,BBSEP334,PUT,32.24,0.26,0.21,2024-04-19,BBSE3,0.0,PUT,33.45,0.05000000000000002,3.617339312406579,ATM,0.3345,15.953014385813882,17.37832327082121,37,-0.10877981009127513,-0.042266453114891966,ITM
177,BBSEP337,PUT,32.49,0.31,0.28,2024-04-19,BBSE3,0.0,PUT,33.45,0.02999999999999997,2.869955156950675,ATM,0.3345,16.38276469547737,17.15568665077295,37,-0.08275217921133171,-0.04942430740039194,ITM
178,BBSED335,CALL,32.74,1.5,1.46,2024-04-19,BBSE3,0.0,CALL,33.45,0.040000000000000036,2.1225710014947707,ATM,0.3345,13.099893011110023,14.139442729941031,37,99.40881079652286,99.6695909239375,ITM
179,BBSEP335,PUT,32.74,0.38,0.35,2024-04-19,BBSE3,0.0,PUT,33.45,0.030000000000000027,2.1225710014947707,ATM,0.3345,16.510063425461816,17.221088420883092,37,-0.07644300121896208,-0.04746689911534485,ITM
180,BBSED349,CALL,33.74,0.95,0.69,2024-04-19,BBSE3,0.0,CALL,33.45,0.26,0.8669656203288464,ATM,0.3345,10.772863778046347,15.94268896652091,37,98.05797454630691,99.887745149463,OTM
181,BBSED359,CALL,34.74,0.46,0.43,2024-04-19,BBSE3,100.0,CALL,33.45,0.030000000000000027,3.8565022421524633,ATM,0.3345,14.220738929537466,14.845625088500055,37,99.67420618147105,99.77479294881852,OTM
182,BBSED364,CALL,35.24,0.32,0.29,2024-04-19,BBSE3,0.0,CALL,33.45,0.030000000000000027,5.351270553064272,ATM,0.3345,14.303051092253982,15.00810523409207,37,99.68696880126421,99.79424129547877,OTM
183,IGTIO222,PUT,22.08,0.14,0.05,2024-03-15,IGTI11,0.0,PUT,23.45,0.09000000000000001,5.8422174840085335,ATM,0.2345,22.860025583083278,31.357075263150026,12,-0.6081585318654326,-0.03007714445958376,ITM
184,IGTIO227,PUT,22.58,0.23,0.13,2024-03-15,IGTI11,0.0,PUT,23.45,0.1,3.7100213219616247,ATM,0.2345,23.40425158214167,30.01437008627605,12,-0.5202598496373612,-0.05164174308814884,ITM
185,IGTIO230,PUT,22.83,0.25,0.22,2024-03-15,IGTI11,5100.0,PUT,23.45,0.03,2.6439232409381708,ATM,0.2345,25.236769364739388,26.988789829196563,12,-0.289541949631722,-0.15879561216348703,ITM
186,IGTIO232,PUT,23.08,0.38,0.27,2024-03-15,IGTI11,0.0,PUT,23.45,0.10999999999999999,1.5778251599147166,ATM,0.2345,23.597074326963018,29.430376312931827,12,-0.4957483521137229,-0.06535237335744126,ITM
187,IGTIC247,CALL,24.58,0.18,0.08,2024-03-15,IGTI11,0.0,CALL,23.45,0.09999999999999999,4.818763326226009,ATM,0.2345,18.8579804558107,25.824159698750375,12,97.96925358382181,99.75248181602976,OTM
188,IGTIC250,CALL,24.83,0.14,0.05,2024-03-15,IGTI11,0.0,CALL,23.45,0.09000000000000001,5.8848614072494625,ATM,0.2345,18.950645870918066,26.44951438265605,12,98.00678785889818,99.7991982938143,OTM
189,IGTIP225,PUT,22.33,0.39,0.31,2024-04-19,IGTI11,0.0,PUT,23.45,0.08000000000000002,4.776119402985079,ATM,0.2345,24.66010123688086,27.522428858045984,37,-0.0001114160115056606,-6.487393411358511e-06,ITM
190,IGTIP230,PUT,22.83,0.54,0.45,2024-04-19,IGTI11,0.0,PUT,23.45,0.09000000000000002,2.6439232409381708,ATM,0.2345,24.433060682641933,27.26038425498738,37,-0.00013948035297861594,-8.617078484096652e-06,ITM
191,IGTIP235,PUT,23.33,0.73,0.64,2024-04-19,IGTI11,0.0,PUT,23.45,0.08999999999999997,0.5117270788912622,ATM,0.2345,24.488283862278017,27.09124427129351,37,-0.00013396148517141881,-1.037610909415676e-05,ITM
192,IGTID250,CALL,24.83,0.44,0.35,2024-04-19,IGTI11,0.0,CALL,23.45,0.09000000000000002,5.8848614072494625,ATM,0.2345,20.138231001161838,22.91983408914682,37,99.99416588757019,99.9994242080312,OTM
193,VIVTO540,PUT,53.56,0.35,0.06,2024-03-15,VIVT3,0.0,PUT,55.96,0.29,4.288777698355966,ATM,0.5596,15.49976071251851,26.598768990938904,12,-4.403138665702333,-0.1803454513381153,ITM
194,VIVTO550,PUT,54.56,0.5,0.2,2024-03-15,VIVT3,0.0,PUT,55.96,0.3,2.5017869907076458,ATM,0.5596,15.977375367853213,24.05329792271109,12,-3.988020582669427,-0.4265758905149464,ITM
195,VIVTO560,PUT,55.56,0.77,0.43,2024-03-15,VIVT3,0.0,PUT,55.96,0.34,0.7147962830593255,ATM,0.5596,14.99310909270056,22.371010675228153,12,-5.053250101833262,-0.7273908845153998,ITM
196,VIVTC570,CALL,56.56,1.0,0.6,2024-03-15,VIVT3,0.0,CALL,55.96,0.4,1.0721944245889947,ATM,0.5596,15.13757313083609,23.397059433504204,12,95.05324010208332,99.4641428359774,OTM
197,VIVTC580,CALL,57.56,0.35,0.13,2024-03-15,VIVT3,0.0,CALL,55.96,0.21999999999999997,2.8591851322373145,ATM,0.5596,11.186786546081008,17.115223925804926,12,88.70953862487589,96.86498201034203,OTM
198,VIVTC590,CALL,58.56,0.28,0.01,2024-03-15,VIVT3,0.0,CALL,55.96,0.27,4.646175839885635,ATM,0.5596,9.221263206269425,21.135125260640525,12,83.798628532083,98.92004753013151,OTM
199,VIVTP53,PUT,53.06,0.44,0.19,2024-04-19,VIVT3,0.0,PUT,55.96,0.25,5.182273052180126,ATM,0.5596,15.50476658625052,20.57501071807494,37,-0.14305505641557525,-0.003894669725745814,ITM
200,VIVTP540,PUT,54.06,0.6,0.34,2024-04-19,VIVT3,0.0,PUT,55.96,0.25999999999999995,3.395282344531806,ATM,0.5596,15.325304652087093,19.519431920935336,37,-0.1615529842859731,-0.008964683521162087,ITM
201,VIVTP550,PUT,55.06,0.85,0.57,2024-04-19,VIVT3,0.0,PUT,55.96,0.28,1.6082916368834859,ATM,0.5596,15.1316049320209,18.912697976383054,37,-0.1838058943305687,-0.014282274701904463,ITM
202,VIVTP560,PUT,55.56,1.0,0.72,2024-04-19,VIVT3,0.0,PUT,55.96,0.28,0.7147962830593255,ATM,0.5596,15.012319774526592,18.561394266889845,37,-0.19863961384337658,-0.018578768208132868,ITM
203,VIVTP56,PUT,56.06,1.19,0.89,2024-04-19,VIVT3,0.0,PUT,55.96,0.29999999999999993,0.17869907076483454,ATM,0.5596,14.805077581970194,18.436783061193644,37,-0.22621400857553153,-0.02043738876141843,OTM
204,VIVTD580,CALL,58.06,0.81,0.58,2024-04-19,VIVT3,0.0,CALL,55.96,0.2300000000000001,3.752680486061475,ATM,0.5596,12.226980752932999,15.10000349114901,37,99.0312018293137,99.80706173860263,OTM
205,VIVTD590,CALL,59.06,0.51,0.24,2024-04-19,VIVT3,0.0,CALL,55.96,0.27,5.539671193709795,ATM,0.5596,10.880436170186178,15.02151560805259,37,98.10345938792331,99.79570966202233,OTM
206,ARZZO570,PUT,57.04,1.19,0.98,2024-03-15,ARZZ3,100.0,PUT,58.84,0.20999999999999996,3.0591434398368524,ATM,0.5884,36.67785781354354,41.25952645705709,12,-0.0030821232798849962,-0.00033057131397784545,ITM
207,CPFEO337,PUT,33.75,0.26,0.05,2024-03-15,CPFE3,0.0,PUT,34.73,0.21000000000000002,2.8217679239850186,ATM,0.3473,12.678416834048797,23.233224337171524,12,-8.141585372388228,-0.5516450589450161,ITM
208,CPFEO342,PUT,34.25,0.41,0.11,2024-03-15,CPFE3,200.0,PUT,34.73,0.3,1.3820904117477595,ATM,0.3473,11.512241934296163,23.09536259617843,12,-10.315791516228423,-0.5805769805802163,ITM
209,CPFEO347,PUT,34.75,0.64,0.32,2024-03-15,CPFE3,100.0,PUT,34.73,0.32,0.05758710048949936,ATM,0.3473,13.174023975390394,23.866750357842708,12,-7.5065759189021914,-0.4593793134833213,OTM
210,CPFEC362,CALL,36.25,0.24,0.01,2024-03-15,CPFE3,0.0,CALL,34.73,0.22999999999999998,4.3766196372012764,ATM,0.3473,9.455318969922477,23.246462145313167,12,84.45882913322122,99.42807428547222,OTM
211,CPFEC367,CALL,36.75,0.19,0.01,2024-03-15,CPFE3,0.0,CALL,34.73,0.18,5.816297149438535,ATM,0.3473,12.221955887696517,25.40198981202004,12,90.56334233281198,99.71306698673845,OTM
212,CPFEP337,PUT,33.75,0.48,0.23,2024-04-19,CPFE3,2000.0,PUT,34.73,0.24999999999999997,2.8217679239850186,ATM,0.3473,14.719101553131525,20.76083145306858,37,-0.23418305680030782,-0.0033993640629281785,ITM
213,CPFEP342,PUT,34.25,0.58,0.41,2024-04-19,CPFE3,0.0,PUT,34.73,0.16999999999999998,1.3820904117477595,ATM,0.3473,15.848025718585616,19.451327222512052,37,-0.1177718925538418,-0.009545757691709067,ITM
214,CPFEP347,PUT,34.75,0.87,0.62,2024-04-19,CPFE3,0.0,PUT,34.73,0.25,0.05758710048949936,ATM,0.3473,16.46576051220624,21.33397919588006,37,-0.07964997574056998,-0.00216332734078728,OTM
215,CPFED367,CALL,36.75,0.5,0.24,2024-04-19,CPFE3,0.0,CALL,34.73,0.26,5.816297149438535,ATM,0.3473,13.729929794201976,19.60607735805039,37,99.56407242038071,99.99119284681912,OTM
216,TOTSO295,PUT,29.57,0.36,0.19,2024-03-15,TOTS3,0.0,PUT,31.04,0.16999999999999998,4.735824742268037,ATM,0.3104,27.907008107896342,36.61179793489861,12,-0.1129998941684085,-0.0031482032161966877,ITM
217,TOTSO298,PUT,29.82,0.43,0.25,2024-03-15,TOTS3,0.0,PUT,31.04,0.18,3.930412371134017,ATM,0.3104,28.215579884149854,36.622848657469355,12,-0.10144991304457118,-0.003146204510129369,ITM
218,TOTSO300,PUT,30.07,0.5,0.32,2024-03-15,TOTS3,0.0,PUT,31.04,0.18,3.1249999999999964,ATM,0.3104,28.44149706314295,36.252195091084985,12,-0.09379723426600206,-0.003745460452775351,ITM
219,TOTSC320,CALL,31.82,0.63,0.44,2024-03-15,TOTS3,0.0,CALL,31.04,0.19,2.512886597938148,ATM,0.3104,25.777992436232523,33.07720504704659,12,99.751637461536,99.98447165952882,OTM
220,TOTSC32,CALL,32.07,0.54,0.35,2024-03-15,TOTS3,0.0,CALL,31.04,0.19000000000000006,3.3182989690721683,ATM,0.3104,25.43843114869325,33.053389634261386,12,99.7202728812219,99.98424975628772,OTM
221,TOTSC325,CALL,32.57,0.39,0.21,2024-03-15,TOTS3,0.0,CALL,31.04,0.18000000000000002,4.92912371134021,ATM,0.3104,24.80618640595909,33.04494140241844,12,99.65192247335698,99.98406275820743,OTM
222,TOTSP293,PUT,29.32,0.7,0.55,2024-04-19,TOTS3,0.0,PUT,31.04,0.1499999999999999,5.541237113402058,ATM,0.3104,30.183347213901257,34.11219813001976,37,-3.5370733009187916e-07,-3.052436081674159e-09,ITM
223,TOTSP298,PUT,29.82,0.85,0.7,2024-04-19,TOTS3,0.0,PUT,31.04,0.15000000000000002,3.930412371134017,ATM,0.3104,30.158214583882625,33.784682674653865,37,-3.671584480890999e-07,-4.67365035561329e-09,ITM
224,TOTSP303,PUT,30.32,1.04,0.88,2024-04-19,TOTS3,0.0,PUT,31.04,0.16000000000000003,2.3195876288659756,ATM,0.3104,30.230791290974302,33.86563842774593,37,-3.4091576228689746e-07,-4.253086771655035e-09,ITM
225,TOTSD328,CALL,32.82,0.95,0.79,2024-04-19,TOTS3,0.0,CALL,31.04,0.15999999999999992,5.73453608247423,ATM,0.3104,27.271397569147847,30.79635842875412,37,99.99999110897178,99.99999981482341,OTM
226,JHSFO430,PUT,4.24,0.07,0.03,2024-03-15,JHSF3,0.0,PUT,4.43,0.04000000000000001,4.2889390519187245,ATM,0.0443,27.462459686385515,40.79067319083322,12,-0.13296133022486778,-0.00041721570208652636,ITM
227,JHSFO450,PUT,4.44,0.14,0.1,2024-03-15,JHSF3,0.0,PUT,4.43,0.04000000000000001,0.22573363431152765,ATM,0.0443,27.719420822003272,38.12406749099368,12,-0.12433726247018662,-0.0015908917805673717,OTM
228,JHSFC460,CALL,4.54,0.08,0.04,2024-03-15,JHSF3,0.0,CALL,4.43,0.04,2.483069977426644,ATM,0.0443,19.320821363089824,30.29622707534585,12,98.22901609171691,99.95211885441695,OTM
229,SMALO101,PUT,101.0,0.37,0.28,2024-03-15,SMAL11,0.0,PUT,107.11,0.08999999999999997,5.704416020913079,ATM,1.0711,23.7606999975694,25.7758635004108,12,-0.4595508327847164,-0.23731061470771975,ITM
230,SMALO102,PUT,102.0,0.47,0.38,2024-03-15,SMAL11,0.0,PUT,107.11,0.08999999999999997,4.770796377555783,ATM,1.0711,23.140766452389126,24.838407959470025,12,-0.5612648794218078,-0.32631122528227197,ITM
