symbol,category,strike,due_date,ativo_alvo,type,close
HYPEF350,CALL,35.01,2024-06-21,HYPE3,CALL,30.28
HYPER350,PUT,35.01,2024-06-21,HYPE3,PUT,30.28
HYPEF354,CALL,35.26,2024-06-21,HYPE3,CALL,30.28
HYPER354,PUT,35.26,2024-06-21,HYPE3,PUT,30.28
HYPEF355,CALL,35.51,2024-06-21,HYPE3,CALL,30.28
HYPER355,PUT,35.51,2024-06-21,HYPE3,PUT,30.28
HYPEF359,CALL,35.76,2024-06-21,HYPE3,CALL,30.28
HYPER359,PUT,35.76,2024-06-21,HYPE3,PUT,30.28
HYPEF360,CALL,36.01,2024-06-21,HYPE3,CALL,30.28
HYPER360,PUT,36.01,2024-06-21,HYPE3,PUT,30.28
HYPEF364,CALL,36.26,2024-06-21,HYPE3,CALL,30.28
HYPER364,PUT,36.26,2024-06-21,HYPE3,PUT,30.28
HYPEF365,CALL,36.51,2024-06-21,HYPE3,CALL,30.28
HYPER365,PUT,36.51,2024-06-21,HYPE3,PUT,30.28
HYPEF369,CALL,36.76,2024-06-21,HYPE3,CALL,30.28
HYPER369,PUT,36.76,2024-06-21,HYPE3,PUT,30.28
HYPEF370,CALL,37.01,2024-06-21,HYPE3,CALL,30.28
HYPER370,PUT,37.01,2024-06-21,HYPE3,PUT,30.28
HYPEF374,CALL,37.26,2024-06-21,HYPE3,CALL,30.28
HYPER374,PUT,37.26,2024-06-21,HYPE3,PUT,30.28
HYPEF375,CALL,37.51,2024-06-21,HYPE3,CALL,30.28
HYPER375,PUT,37.51,2024-06-21,HYPE3,PUT,30.28
HYPEF380,CALL,38.01,2024-06-21,HYPE3,CALL,30.28
HYPER380,PUT,38.01,2024-06-21,HYPE3,PUT,30.28
HYPEF383,CALL,38.26,2024-06-21,HYPE3,CALL,30.28
HYPER383,PUT,38.26,2024-06-21,HYPE3,PUT,30.28
HYPEF385,CALL,38.51,2024-06-21,HYPE3,CALL,30.28
HYPER385,PUT,38.51,2024-06-21,HYPE3,PUT,30.28
HYPEF387,CALL,38.76,2024-06-21,HYPE3,CALL,30.28
HYPER387,PUT,38.76,2024-06-21,HYPE3,PUT,30.28
HYPEF390,CALL,39.01,2024-06-21,HYPE3,CALL,30.28
HYPER390,PUT,39.01,2024-06-21,HYPE3,PUT,30.28
HYPEF392,CALL,39.26,2024-06-21,HYPE3,CALL,30.28
HYPER392,PUT,39.26,2024-06-21,HYPE3,PUT,30.28
HYPEF395,CALL,39.51,2024-06-21,HYPE3,CALL,30.28
HYPER395,PUT,39.51,2024-06-21,HYPE3,PUT,30.28
HYPEF397,CALL,39.76,2024-06-21,HYPE3,CALL,30.28
HYPER397,PUT,39.76,2024-06-21,HYPE3,PUT,30.28
HYPEG225,CALL,22.51,2024-07-19,HYPE3,CALL,30.28
HYPES225,PUT,22.51,2024-07-19,HYPE3,PUT,30.28
HYPEG230,CALL,23.01,2024-07-19,HYPE3,CALL,30.28
HYPES230,PUT,23.01,2024-07-19,HYPE3,PUT,30.28
HYPEG235,CALL,23.51,2024-07-19,HYPE3,CALL,30.28
HYPES235,PUT,23.51,2024-07-19,HYPE3,PUT,30.28
HYPEG240,CALL,24.01,2024-07-19,HYPE3,CALL,30.28
HYPES240,PUT,24.01,2024-07-19,HYPE3,PUT,30.28
HYPEG245,CALL,24.51,2024-07-19,HYPE3,CALL,30.28
HYPES245,PUT,24.51,2024-07-19,HYPE3,PUT,30.28
HYPEG250,CALL,25.01,2024-07-19,HYPE3,CALL,30.28
HYPES250,PUT,25.01,2024-07-19,HYPE3,PUT,30.28
HYPEG255,CALL,25.51,2024-07-19,HYPE3,CALL,30.28
HYPES255,PUT,25.51,2024-07-19,HYPE3,PUT,30.28
HYPEG260,CALL,26.01,2024-07-19,HYPE3,CALL,30.28
HYPES260,PUT,26.01,2024-07-19,HYPE3,PUT,30.28
HYPEG265,CALL,26.51,2024-07-19,HYPE3,CALL,30.28
HYPES265,PUT,26.51,2024-07-19,HYPE3,PUT,30.28
HYPEG270,CALL,27.01,2024-07-19,HYPE3,CALL,30.28
HYPES270,PUT,27.01,2024-07-19,HYPE3,PUT,30.28
HYPEG272,CALL,27.26,2024-07-19,HYPE3,CALL,30.28
HYPES272,PUT,27.26,2024-07-19,HYPE3,PUT,30.28
HYPEG275,CALL,27.51,2024-07-19,HYPE3,CALL,30.28
HYPES275,PUT,27.51,2024-07-19,HYPE3,PUT,30.28
HYPEG277,CALL,27.76,2024-07-19,HYPE3,CALL,30.28
HYPES277,PUT,27.76,2024-07-19,HYPE3,PUT,30.28
HYPEG280,CALL,28.01,2024-07-19,HYPE3,CALL,30.28
HYPES280,PUT,28.01,2024-07-19,HYPE3,PUT,30.28
HYPEG282,CALL,28.26,2024-07-19,HYPE3,CALL,30.28
HYPES282,PUT,28.26,2024-07-19,HYPE3,PUT,30.28
HYPEG285,CALL,28.51,2024-07-19,HYPE3,CALL,30.28
HYPES285,PUT,28.51,2024-07-19,HYPE3,PUT,30.28
HYPEG287,CALL,28.76,2024-07-19,HYPE3,CALL,30.28
HYPES287,PUT,28.76,2024-07-19,HYPE3,PUT,30.28
HYPEG290,CALL,29.01,2024-07-19,HYPE3,CALL,30.28
HYPES290,PUT,29.01,2024-07-19,HYPE3,PUT,30.28
HYPEG292,CALL,29.26,2024-07-19,HYPE3,CALL,30.28
HYPES292,PUT,29.26,2024-07-19,HYPE3,PUT,30.28
HYPEG295,CALL,29.51,2024-07-19,HYPE3,CALL,30.28
HYPES295,PUT,29.51,2024-07-19,HYPE3,PUT,30.28
HYPEG300,CALL,30.01,2024-07-19,HYPE3,CALL,30.28
HYPES300,PUT,30.01,2024-07-19,HYPE3,PUT,30.28
HYPEG303,CALL,30.26,2024-07-19,HYPE3,CALL,30.28
HYPES303,PUT,30.26,2024-07-19,HYPE3,PUT,30.28
HYPEG305,CALL,30.51,2024-07-19,HYPE3,CALL,30.28
HYPES305,PUT,30.51,2024-07-19,HYPE3,PUT,30.28
HYPEG310,CALL,31.01,2024-07-19,HYPE3,CALL,30.28
HYPES310,PUT,31.01,2024-07-19,HYPE3,PUT,30.28
HYPEG314,CALL,31.26,2024-07-19,HYPE3,CALL,30.28
HYPES314,PUT,31.26,2024-07-19,HYPE3,PUT,30.28
HYPEG315,CALL,31.51,2024-07-19,HYPE3,CALL,30.28
HYPES315,PUT,31.51,2024-07-19,HYPE3,PUT,30.28
HYPEG319,CALL,31.76,2024-07-19,HYPE3,CALL,30.28
HYPES319,PUT,31.76,2024-07-19,HYPE3,PUT,30.28
HYPEG320,CALL,32.01,2024-07-19,HYPE3,CALL,30.28
HYPES320,PUT,32.01,2024-07-19,HYPE3,PUT,30.28
HYPEG324,CALL,32.26,2024-07-19,HYPE3,CALL,30.28
HYPES324,PUT,32.26,2024-07-19,HYPE3,PUT,30.28
HYPEG329,CALL,32.76,2024-07-19,HYPE3,CALL,30.28
HYPES329,PUT,32.76,2024-07-19,HYPE3,PUT,30.28
HYPEG334,CALL,33.26,2024-07-19,HYPE3,CALL,30.28
HYPES334,PUT,33.26,2024-07-19,HYPE3,PUT,30.28
HYPEG339,CALL,33.76,2024-07-19,HYPE3,CALL,30.28
HYPES339,PUT,33.76,2024-07-19,HYPE3,PUT,30.28
HYPEG344,CALL,34.26,2024-07-19,HYPE3,CALL,30.28
HYPES344,PUT,34.26,2024-07-19,HYPE3,PUT,30.28
HYPEG349,CALL,34.76,2024-07-19,HYPE3,CALL,30.28
HYPES349,PUT,34.76,2024-07-19,HYPE3,PUT,30.28
HYPEG354,CALL,35.26,2024-07-19,HYPE3,CALL,30.28
HYPES354,PUT,35.26,2024-07-19,HYPE3,PUT,30.28
HYPEG359,CALL,35.76,2024-07-19,HYPE3,CALL,30.28
HYPES359,PUT,35.76,2024-07-19,HYPE3,PUT,30.28
HYPEG364,CALL,36.26,2024-07-19,HYPE3,CALL,30.28
HYPES364,PUT,36.26,2024-07-19,HYPE3,PUT,30.28
HYPEG369,CALL,36.76,2024-07-19,HYPE3,CALL,30.28
HYPES369,PUT,36.76,2024-07-19,HYPE3,PUT,30.28
HYPEG374,CALL,37.26,2024-07-19,HYPE3,CALL,30.28
HYPES374,PUT,37.26,2024-07-19,HYPE3,PUT,30.28
HYPEH279,CALL,27.92,2024-08-16,HYPE3,CALL,30.28
HYPET279,PUT,27.92,2024-08-16,HYPE3,PUT,30.28
HYPEH289,CALL,28.92,2024-08-16,HYPE3,CALL,30.28
HYPET289,PUT,28.92,2024-08-16,HYPE3,PUT,30.28
HYPEH299,CALL,29.92,2024-08-16,HYPE3,CALL,30.28
HYPET299,PUT,29.92,2024-08-16,HYPE3,PUT,30.28
HYPEH309,CALL,30.92,2024-08-16,HYPE3,CALL,30.28
HYPET309,PUT,30.92,2024-08-16,HYPE3,PUT,30.28
HYPEH340,CALL,33.92,2024-08-16,HYPE3,CALL,30.28
HYPET340,PUT,33.92,2024-08-16,HYPE3,PUT,30.28
HYPEH360,CALL,35.92,2024-08-16,HYPE3,CALL,30.28
HYPET360,PUT,35.92,2024-08-16,HYPE3,PUT,30.28
HYPEI360,CALL,36.0,2024-09-20,HYPE3,CALL,30.28
HYPEU360,PUT,36.0,2024-09-20,HYPE3,PUT,30.28
HYPEK370,CALL,36.92,2024-11-14,HYPE3,CALL,30.28
HYPEW370,PUT,36.92,2024-11-14,HYPE3,PUT,30.28
HYPEL380,CALL,38.0,2024-12-20,HYPE3,CALL,30.28
HYPEX380,PUT,38.0,2024-12-20,HYPE3,PUT,30.28
HYPEC45,CALL,43.64,2025-03-21,HYPE3,CALL,30.28
HYPEO45,PUT,43.64,2025-03-21,HYPE3,PUT,30.28
SLCEE127,CALL,11.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ127,PUT,11.92,2024-05-17,SLCE3,PUT,18.46
SLCEE132,CALL,12.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ132,PUT,12.42,2024-05-17,SLCE3,PUT,18.46
SLCEE137,CALL,12.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ137,PUT,12.92,2024-05-17,SLCE3,PUT,18.46
SLCEE142,CALL,13.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ142,PUT,13.42,2024-05-17,SLCE3,PUT,18.46
SLCEE147,CALL,13.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ147,PUT,13.92,2024-05-17,SLCE3,PUT,18.46
SLCEE152,CALL,14.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ152,PUT,14.42,2024-05-17,SLCE3,PUT,18.46
SLCEE157,CALL,14.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ157,PUT,14.92,2024-05-17,SLCE3,PUT,18.46
SLCEE162,CALL,15.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ162,PUT,15.42,2024-05-17,SLCE3,PUT,18.46
SLCEE167,CALL,15.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ167,PUT,15.92,2024-05-17,SLCE3,PUT,18.46
SLCEE172,CALL,16.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ172,PUT,16.42,2024-05-17,SLCE3,PUT,18.46
SLCEE177,CALL,16.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ177,PUT,16.92,2024-05-17,SLCE3,PUT,18.46
SLCEE180,CALL,17.17,2024-05-17,SLCE3,CALL,18.46
SLCEQ180,PUT,17.17,2024-05-17,SLCE3,PUT,18.46
SLCEE182,CALL,17.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ182,PUT,17.42,2024-05-17,SLCE3,PUT,18.46
SLCEE185,CALL,17.67,2024-05-17,SLCE3,CALL,18.46
SLCEQ185,PUT,17.67,2024-05-17,SLCE3,PUT,18.46
SLCEE187,CALL,17.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ187,PUT,17.92,2024-05-17,SLCE3,PUT,18.46
SLCEE190,CALL,18.17,2024-05-17,SLCE3,CALL,18.46
SLCEQ190,PUT,18.17,2024-05-17,SLCE3,PUT,18.46
SLCEE192,CALL,18.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ192,PUT,18.42,2024-05-17,SLCE3,PUT,18.46
SLCEE195,CALL,18.67,2024-05-17,SLCE3,CALL,18.46
SLCEQ195,PUT,18.67,2024-05-17,SLCE3,PUT,18.46
SLCEE197,CALL,18.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ197,PUT,18.92,2024-05-17,SLCE3,PUT,18.46
SLCEE200,CALL,19.17,2024-05-17,SLCE3,CALL,18.46
SLCEQ200,PUT,19.17,2024-05-17,SLCE3,PUT,18.46
SLCEE202,CALL,19.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ202,PUT,19.42,2024-05-17,SLCE3,PUT,18.46
SLCEE205,CALL,19.67,2024-05-17,SLCE3,CALL,18.46
SLCEQ205,PUT,19.67,2024-05-17,SLCE3,PUT,18.46
SLCEE207,CALL,19.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ207,PUT,19.92,2024-05-17,SLCE3,PUT,18.46
SLCEE210,CALL,20.17,2024-05-17,SLCE3,CALL,18.46
SLCEQ210,PUT,20.17,2024-05-17,SLCE3,PUT,18.46
SLCEE212,CALL,20.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ212,PUT,20.42,2024-05-17,SLCE3,PUT,18.46
SLCEE215,CALL,20.67,2024-05-17,SLCE3,CALL,18.46
SLCEQ215,PUT,20.67,2024-05-17,SLCE3,PUT,18.46
SLCEE217,CALL,20.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ217,PUT,20.92,2024-05-17,SLCE3,PUT,18.46
SLCEE220,CALL,21.17,2024-05-17,SLCE3,CALL,18.46
SLCEQ220,PUT,21.17,2024-05-17,SLCE3,PUT,18.46
SLCEE222,CALL,21.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ222,PUT,21.42,2024-05-17,SLCE3,PUT,18.46
SLCEE225,CALL,21.67,2024-05-17,SLCE3,CALL,18.46
SLCEQ225,PUT,21.67,2024-05-17,SLCE3,PUT,18.46
SLCEE227,CALL,21.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ227,PUT,21.92,2024-05-17,SLCE3,PUT,18.46
SLCEE230,CALL,22.17,2024-05-17,SLCE3,CALL,18.46
SLCEQ230,PUT,22.17,2024-05-17,SLCE3,PUT,18.46
SLCEE232,CALL,22.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ232,PUT,22.42,2024-05-17,SLCE3,PUT,18.46
SLCEE235,CALL,22.67,2024-05-17,SLCE3,CALL,18.46
SLCEQ235,PUT,22.67,2024-05-17,SLCE3,PUT,18.46
SLCEE237,CALL,22.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ237,PUT,22.92,2024-05-17,SLCE3,PUT,18.46
SLCEE240,CALL,23.17,2024-05-17,SLCE3,CALL,18.46
SLCEQ240,PUT,23.17,2024-05-17,SLCE3,PUT,18.46
SLCEE242,CALL,23.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ242,PUT,23.42,2024-05-17,SLCE3,PUT,18.46
SLCEE245,CALL,23.67,2024-05-17,SLCE3,CALL,18.46
SLCEQ245,PUT,23.67,2024-05-17,SLCE3,PUT,18.46
SLCEE247,CALL,23.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ247,PUT,23.92,2024-05-17,SLCE3,PUT,18.46
SLCEE250,CALL,24.17,2024-05-17,SLCE3,CALL,18.46
SLCEQ250,PUT,24.17,2024-05-17,SLCE3,PUT,18.46
SLCEE252,CALL,24.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ252,PUT,24.42,2024-05-17,SLCE3,PUT,18.46
SLCEE255,CALL,24.67,2024-05-17,SLCE3,CALL,18.46
SLCEQ255,PUT,24.67,2024-05-17,SLCE3,PUT,18.46
SLCEE257,CALL,24.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ257,PUT,24.92,2024-05-17,SLCE3,PUT,18.46
SLCEE262,CALL,25.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ262,PUT,25.42,2024-05-17,SLCE3,PUT,18.46
SLCEE267,CALL,25.92,2024-05-17,SLCE3,CALL,18.46
SLCEQ267,PUT,25.92,2024-05-17,SLCE3,PUT,18.46
SLCEE272,CALL,26.42,2024-05-17,SLCE3,CALL,18.46
SLCEQ272,PUT,26.42,2024-05-17,SLCE3,PUT,18.46
SLCEF920,CALL,8.37,2024-06-21,SLCE3,CALL,18.46
SLCER920,PUT,8.37,2024-06-21,SLCE3,PUT,18.46
SLCEF960,CALL,8.77,2024-06-21,SLCE3,CALL,18.46
SLCER960,PUT,8.77,2024-06-21,SLCE3,PUT,18.46
SLCEF100,CALL,9.17,2024-06-21,SLCE3,CALL,18.46
SLCER100,PUT,9.17,2024-06-21,SLCE3,PUT,18.46
SLCEF110,CALL,10.17,2024-06-21,SLCE3,CALL,18.46
SLCER110,PUT,10.17,2024-06-21,SLCE3,PUT,18.46
SLCEF120,CALL,11.17,2024-06-21,SLCE3,CALL,18.46
SLCER120,PUT,11.17,2024-06-21,SLCE3,PUT,18.46
SLCEF125,CALL,11.67,2024-06-21,SLCE3,CALL,18.46
SLCER125,PUT,11.67,2024-06-21,SLCE3,PUT,18.46
SLCEF130,CALL,12.17,2024-06-21,SLCE3,CALL,18.46
SLCER130,PUT,12.17,2024-06-21,SLCE3,PUT,18.46
SLCEF135,CALL,12.67,2024-06-21,SLCE3,CALL,18.46
SLCER135,PUT,12.67,2024-06-21,SLCE3,PUT,18.46
SLCEF140,CALL,13.17,2024-06-21,SLCE3,CALL,18.46
SLCER140,PUT,13.17,2024-06-21,SLCE3,PUT,18.46
SLCEF145,CALL,13.67,2024-06-21,SLCE3,CALL,18.46
SLCER145,PUT,13.67,2024-06-21,SLCE3,PUT,18.46
